,data,idr_manha,idr_tarde,idf_manha,idf_tarde,tmp_manha,tmp_tarde,ws_manha,ws_tarde,wind_electricity,pv_electricity
165,2019-06-15,0.106,0.2071666666666667,0.10833333333333334,0.13066666666666665,21.244833333333336,24.62966666666667,1.5065000000000002,1.0433333333333332,0.014000000000000005,2.713
166,2019-06-16,0.26866666666666666,0.37733333333333335,0.077,0.0845,20.317833333333333,24.483166666666666,1.112,0.4881666666666666,0.005,3.892
167,2019-06-17,0.37316666666666665,0.4086666666666667,0.05400000000000001,0.07666666666666666,20.355833333333337,22.1305,1.7171666666666665,2.9483333333333337,0.24,4.407
168,2019-06-18,0.187,0.25016666666666665,0.08833333333333332,0.1125,19.64183333333333,22.81133333333333,2.448833333333333,1.4249999999999998,0.109,3.1
169,2019-06-19,0.018000000000000002,0.377,0.08633333333333333,0.095,16.781499999999998,17.313666666666666,4.658333333333333,4.6868333333333325,1.4700000000000002,2.8639999999999994
170,2019-06-20,0.405,0.5068333333333334,0.04616666666666667,0.05533333333333334,13.794666666666664,17.032166666666665,3.8205,2.5748333333333338,0.501,5.005
171,2019-06-21,0.4145,0.4981666666666666,0.045000000000000005,0.0565,15.203833333333336,19.728666666666665,2.7640000000000007,2.6666666666666665,0.2809999999999999,4.942000000000001
172,2019-06-22,0.37166666666666665,0.3700000000000001,0.05466666666666666,0.0845,18.13233333333333,22.971,1.935,1.1216666666666666,0.039000000000000014,4.266
173,2019-06-23,0.2618333333333333,0.37533333333333335,0.07683333333333332,0.08466666666666668,18.545666666666666,22.2995,2.0643333333333334,1.359,0.054000000000000006,3.884
174,2019-06-24,0.18433333333333327,0.3225,0.0975,0.09866666666666668,19.699833333333334,22.45933333333333,3.0301666666666667,1.8155,0.22200000000000006,3.458
175,2019-06-25,0.2115,0.2658333333333333,0.09166666666666667,0.1115,19.239,22.78083333333333,2.9125,2.418333333333333,0.3140000000000001,3.341
176,2019-06-26,0.050333333333333334,0.03183333333333333,0.11266666666666665,0.12233333333333335,9.534833333333333,10.932166666666667,4.360833333333333,3.495333333333333,0.8760000000000002,1.629
177,2019-06-27,0.3925000000000001,0.4908333333333333,0.04916666666666667,0.058333333333333334,13.079666666666665,18.336166666666667,2.950333333333333,3.606,0.563,4.884
178,2019-06-28,0.24033333333333334,0.24849999999999994,0.08633333333333333,0.09833333333333334,17.571833333333334,21.828000000000003,3.3088333333333333,2.9113333333333338,0.4950000000000001,3.282
179,2019-06-29,0.3521666666666667,0.4333333333333333,0.058,0.07150000000000001,21.86383333333333,24.656,1.8383333333333327,1.8541666666666667,0.063,4.374999999999999
180,2019-06-30,0.0965,0.033,0.11916666666666666,0.11216666666666668,21.009166666666673,18.115166666666667,2.095333333333333,4.4656666666666665,0.7509999999999999,1.769
181,2019-07-01,0.006666666666666667,0.10066666666666667,0.06983333333333333,0.1485,12.864333333333331,13.4325,3.981833333333333,3.671166666666666,0.8079999999999999,1.6480000000000001
182,2019-07-02,0.31266666666666665,0.4863333333333333,0.06333333333333334,0.06133333333333332,10.873666666666667,15.125666666666667,0.9093333333333334,0.4546666666666666,0.005,4.595999999999999
183,2019-07-03,0.4073333333333334,0.5285000000000001,0.04633333333333334,0.0515,11.090833333333334,13.142499999999998,5.3085,5.782666666666668,2.4039999999999995,5.182999999999999
184,2019-07-04,0.4293333333333333,0.32899999999999996,0.04566666666666667,0.09233333333333332,8.216166666666666,11.461166666666667,4.635166666666667,4.9785,1.579,4.565
185,2019-07-05,0.43916666666666665,0.4711666666666667,0.0425,0.062,6.738166666666667,9.661,6.320666666666668,8.089166666666666,5.2570000000000014,5.181000000000001
186,2019-07-06,0.21716666666666665,0.5076666666666666,0.08366666666666668,0.05966666666666666,6.627999999999999,9.574666666666667,6.5545,6.178333333333333,3.395,4.46
187,2019-07-07,0.423,0.532,0.044500000000000005,0.051333333333333335,7.046333333333332,11.399333333333333,3.3868333333333336,2.1945,0.3390000000000001,5.3229999999999995
188,2019-07-08,0.17783333333333334,0.5138333333333333,0.08283333333333333,0.05966666666666667,9.729666666666667,15.1985,1.1769999999999998,0.9075,0.006,4.135000000000002
189,2019-07-09,0.3313333333333333,0.5195,0.06183333333333335,0.0565,11.681333333333333,16.619166666666665,0.6676666666666667,0.8775,0.006,4.791
190,2019-07-10,0.307,0.3,0.07383333333333332,0.10583333333333336,12.177833333333332,18.080166666666667,1.749,0.8965,0.025,3.968
191,2019-07-11,0.117,0.2691666666666667,0.1115,0.12083333333333332,14.946666666666667,19.17233333333333,1.085,2.0348333333333333,0.067,3.115
192,2019-07-12,0.3358333333333334,0.16516666666666666,0.0695,0.12816666666666668,16.352166666666665,21.020000000000003,2.480166666666667,1.4123333333333334,0.107,3.4419999999999997
193,2019-07-13,0.12716666666666668,0.15483333333333335,0.11183333333333334,0.1435,17.173,18.185666666666666,1.1329999999999998,2.7546666666666666,0.172,2.696
194,2019-07-14,0.02466666666666667,0.036166666666666666,0.10766666666666663,0.1415,13.274333333333333,13.62933333333333,2.544166666666667,3.4581666666666666,0.409,1.564
195,2019-07-15,0.16666666666666666,0.3211666666666666,0.09783333333333333,0.10683333333333334,11.926166666666667,15.2265,1.7738333333333334,1.5865,0.09699999999999999,3.502
196,2019-07-16,0.19466666666666665,0.409,0.09983333333333333,0.08600000000000001,10.107833333333334,13.976,4.815,3.9641666666666673,1.224,4.0360000000000005
197,2019-07-17,0.33433333333333337,0.28300000000000003,0.0705,0.114,12.651833333333334,16.5145,0.8396666666666667,2.9305,0.221,4.048
198,2019-07-18,0.4123333333333334,0.4918333333333333,0.050833333333333335,0.0635,14.5825,18.455666666666666,3.1011666666666664,3.7770000000000006,0.639,4.999
199,2019-07-19,0.025000000000000005,0.02033333333333333,0.11433333333333333,0.13033333333333336,15.090333333333335,17.733999999999995,2.971333333333334,1.6696666666666669,0.212,1.43
200,2019-07-20,0.377,0.467,0.05933333333333333,0.07066666666666667,16.40516666666667,20.0845,1.5475,2.4593333333333334,0.134,4.758000000000001
201,2019-07-21,0.389,0.3096666666666666,0.060666666666666674,0.10383333333333332,17.153,20.186666666666667,3.683,3.8073333333333337,0.7620000000000001,4.217
202,2019-07-22,0.3325,0.19366666666666665,0.07400000000000001,0.13516666666666666,19.095166666666668,21.8505,3.340666666666667,2.1363333333333334,0.3190000000000001,3.592
203,2019-07-23,0.0068333333333333345,0.03383333333333333,0.083,0.14766666666666667,18.16433333333333,19.9705,1.0365,1.0431666666666668,0.008,1.3129999999999995
204,2019-07-24,0.007833333333333333,0.04583333333333334,0.08016666666666666,0.14666666666666667,17.28933333333333,17.482499999999998,1.861,2.8919999999999995,0.217,1.3689999999999998
205,2019-07-25,0.01966666666666667,0.007166666666666668,0.11233333333333334,0.095,16.578333333333333,17.647833333333335,3.9835,4.597833333333334,1.198,1.1309999999999998
206,2019-07-26,0.2093333333333333,0.136,0.10916666666666668,0.14300000000000002,18.670333333333332,18.854166666666664,3.1220000000000003,2.4488333333333334,0.374,2.963
207,2019-07-27,0.09866666666666668,0.10133333333333333,0.12783333333333333,0.16133333333333333,10.933166666666665,13.271666666666668,5.044833333333333,4.425166666666667,1.479,2.5400000000000005
208,2019-07-28,0.2953333333333333,0.31216666666666665,0.08466666666666668,0.11333333333333336,12.6835,15.019666666666666,1.8066666666666664,3.395666666666667,0.35600000000000004,4.04
209,2019-07-29,0.2983333333333333,0.3225,0.08666666666666667,0.10533333333333336,16.593833333333333,20.607666666666667,2.6983333333333333,2.3975,0.2260000000000001,3.975
210,2019-07-30,0.027000000000000003,0.0755,0.1075,0.171,15.880833333333333,17.458499999999994,1.8705,2.9395,0.222,1.91
211,2019-07-31,0.4433333333333333,0.5373333333333333,0.0505,0.06100000000000001,14.738833333333336,18.723666666666666,1.465666666666667,1.8243333333333327,0.12300000000000001,5.33
212,2019-08-01,0.4125,0.4284999999999999,0.06,0.08699999999999998,17.872166666666665,22.755,2.397333333333333,2.6628333333333334,0.269,4.781999999999999
213,2019-08-02,0.1425,0.163,0.12416666666666665,0.15899999999999995,10.473833333333333,12.746666666666668,4.887333333333333,5.736999999999999,2.1220000000000003,3.043
214,2019-08-03,0.47,0.5698333333333333,0.04783333333333334,0.0575,9.798333333333332,13.098166666666666,5.342833333333334,5.713000000000001,2.3230000000000004,5.7200000000000015
215,2019-08-04,0.461,0.5773333333333334,0.05016666666666667,0.05666666666666668,9.545666666666667,12.769666666666666,2.573833333333333,1.3196666666666668,0.118,5.7200000000000015
216,2019-08-05,0.4775,0.5665,0.04783333333333334,0.05933333333333333,11.3655,16.655166666666666,3.9980000000000007,4.840833333333332,1.3220000000000005,5.6709999999999985
217,2019-08-06,0.4288333333333333,0.5041666666666667,0.0595,0.07500000000000001,15.250666666666667,20.228666666666665,2.472166666666667,2.9401666666666664,0.322,5.191
218,2019-08-07,0.4236666666666665,0.4648333333333333,0.062,0.08566666666666667,18.177833333333336,23.34,1.8613333333333333,1.2141666666666666,0.03500000000000001,4.981999999999998
219,2019-08-08,0.226,0.04666666666666667,0.1205,0.16033333333333333,18.922833333333333,20.37033333333333,0.5641666666666667,1.5018333333333336,0.016,2.7379999999999995
220,2019-08-09,0.09733333333333334,0.2231666666666667,0.13799999999999998,0.15816666666666665,18.423,22.21416666666667,2.5695,2.386,0.209,3.0410000000000004
221,2019-08-10,0.17500000000000002,0.25366666666666665,0.12733333333333333,0.15016666666666667,15.727,15.740333333333332,5.6564999999999985,6.8066666666666675,3.343,3.572
222,2019-08-11,0.4576666666666666,0.5558333333333333,0.05566666666666667,0.0665,12.558333333333335,16.799333333333333,1.7878333333333334,4.448166666666666,0.7859999999999999,5.5859999999999985
223,2019-08-12,0.19366666666666665,0.042,0.129,0.14766666666666667,16.664333333333335,17.072333333333333,2.1075,3.3841666666666668,0.418,2.549
224,2019-08-13,0.2343333333333333,0.38366666666666666,0.115,0.11583333333333334,9.947000000000001,11.437166666666664,6.040166666666668,6.501833333333333,3.335,4.342
225,2019-08-14,0.04883333333333333,0.2853333333333333,0.14083333333333334,0.14883333333333335,8.8685,11.922833333333335,3.6458333333333335,2.430333333333333,0.4400000000000001,3.241
226,2019-08-15,0.4761666666666667,0.4988333333333333,0.054833333333333324,0.08333333333333333,12.557666666666668,17.212999999999994,3.7075,3.4488333333333334,0.6620000000000001,5.471
227,2019-08-16,0.4548333333333334,0.5116666666666667,0.06,0.08100000000000003,14.725333333333333,20.732,1.5678333333333334,2.0868333333333333,0.079,5.370999999999999
228,2019-08-17,0.40299999999999997,0.395,0.07516666666666667,0.11083333333333334,18.770166666666668,22.5495,2.451166666666667,2.404,0.18300000000000005,4.722000000000001
229,2019-08-18,0.0335,0.2005,0.13883333333333334,0.17666666666666667,14.435,14.487833333333333,4.041333333333333,4.724,1.239,2.8110000000000004
230,2019-08-19,0.32066666666666666,0.3503333333333334,0.10066666666666667,0.13083333333333333,9.605333333333332,12.8175,3.3569999999999998,2.8201666666666667,0.41000000000000014,4.638000000000001
231,2019-08-20,0.14916666666666667,0.38299999999999995,0.13116666666666665,0.12833333333333333,11.706499999999998,14.034333333333334,1.975,2.396333333333333,0.133,3.994
232,2019-08-21,0.2685,0.5479999999999999,0.10766666666666667,0.08116666666666666,11.073333333333332,13.978666666666665,2.602333333333333,2.5900000000000003,0.22699999999999998,5.0120000000000005
233,2019-08-22,0.4305000000000001,0.3983333333333334,0.07166666666666667,0.11283333333333335,13.040666666666667,15.492666666666667,2.5015,3.347833333333333,0.382,4.973999999999998
234,2019-08-23,0.2761666666666667,0.3845,0.1145,0.12733333333333335,13.008666666666665,15.385666666666665,2.781333333333333,3.1181666666666668,0.3840000000000001,4.533999999999999
235,2019-08-24,0.4168333333333333,0.578,0.07333333333333335,0.07333333333333335,13.2725,16.235333333333333,1.2278333333333329,2.7251666666666665,0.15799999999999995,5.599000000000001
236,2019-08-25,0.4555,0.5631666666666667,0.06433333333333334,0.07600000000000001,14.144666666666666,17.740166666666667,4.227,5.755166666666668,2.023,5.672000000000001
237,2019-08-26,0.4046666666666667,0.4044999999999999,0.0835,0.12133333333333335,14.839166666666666,19.4095,3.8225,2.456,0.5030000000000001,4.939000000000001
238,2019-08-27,0.2175,0.3681666666666667,0.133,0.1425,17.36616666666667,20.155833333333334,1.2605,1.5161666666666669,0.03,4.226000000000001
239,2019-08-28,0.43516666666666665,0.528,0.07416666666666666,0.091,17.439333333333334,21.106166666666667,3.690166666666667,4.13,0.9299999999999998,5.4300000000000015
240,2019-08-29,0.4485,0.5073333333333333,0.07166666666666667,0.09666666666666666,18.987000000000002,23.9995,2.5428333333333333,2.0653333333333332,0.16400000000000006,5.361000000000001
241,2019-08-30,0.3006666666666667,0.3616666666666665,0.11833333333333332,0.14383333333333334,20.09083333333333,22.7985,1.26,1.467833333333333,0.07800000000000001,4.517999999999999
242,2019-08-31,0.005333333333333333,0.007833333333333335,0.095,0.13333333333333333,15.726333333333333,15.804666666666668,3.8515,3.7135,0.7670000000000001,1.1700000000000002
243,2019-09-01,0.3388333333333333,0.5035,0.10616666666666667,0.1015,13.941166666666666,16.425166666666666,1.5238333333333332,1.8115,0.046,5.142
244,2019-09-02,0.4823333333333333,0.6051666666666667,0.06433333333333334,0.07400000000000001,13.339666666666668,16.608666666666668,1.463833333333333,1.4621666666666666,0.040999999999999995,5.984
245,2019-09-03,0.407,0.3145,0.09166666666666667,0.15016666666666667,13.0765,15.086999999999998,2.712666666666667,3.8121666666666663,0.527,4.783
246,2019-09-04,0.4583333333333333,0.6255000000000001,0.07200000000000001,0.07133333333333333,11.294666666666664,13.605,3.6718333333333333,4.570666666666667,1.053,6.0520000000000005
247,2019-09-05,0.4331666666666667,0.6003333333333333,0.0795,0.0785,10.688333333333333,14.354166666666664,2.2974999999999994,2.826833333333333,0.267,5.895999999999999
248,2019-09-06,0.043166666666666666,0.035666666666666666,0.17600000000000002,0.16466666666666668,14.609333333333332,16.11616666666667,5.404333333333334,5.486666666666667,2.38,2.1060000000000003
249,2019-09-07,0.01216666666666667,0.04133333333333334,0.10866666666666668,0.199,16.968166666666665,19.63316666666667,2.625666666666667,4.206333333333333,0.778,1.784
250,2019-09-08,0.10833333333333332,0.128,0.155,0.2065,19.3625,23.518666666666668,1.0946666666666671,1.9381666666666668,0.085,2.917
251,2019-09-09,0.17266666666666666,0.32566666666666666,0.154,0.16966666666666666,21.411666666666665,26.218000000000004,3.033,3.1575,0.42400000000000015,3.929
252,2019-09-10,0.06466666666666666,0.16399999999999998,0.17983333333333332,0.2213333333333333,17.166499999999996,17.983833333333333,3.6445,2.7671666666666668,0.4700000000000002,3.1660000000000004
253,2019-09-11,0.07016666666666667,0.09066666666666667,0.1745,0.2191666666666667,17.962000000000003,20.619333333333334,4.877666666666666,2.9898333333333333,0.993,2.75
254,2019-09-12,0.01916666666666667,0.050833333333333335,0.1565,0.2266666666666667,17.491333333333333,18.263333333333332,2.910833333333333,3.8521666666666654,0.623,2.275
255,2019-09-13,0.3321666666666667,0.3541666666666667,0.11983333333333332,0.16383333333333336,15.4295,17.259333333333334,2.2936666666666663,2.6558333333333333,0.198,4.791
256,2019-09-14,0.07516666666666667,0.034666666666666665,0.19783333333333333,0.1865,16.732833333333332,18.384833333333333,5.069333333333333,5.8805000000000005,2.338,2.4730000000000003
257,2019-09-15,0.18816666666666668,0.391,0.16516666666666666,0.15783333333333335,19.926166666666667,24.415000000000006,3.128,2.714166666666667,0.423,4.3469999999999995
258,2019-09-16,0.2725,0.2655,0.14933333333333335,0.18583333333333327,23.736000000000004,21.0765,2.898333333333333,5.923166666666668,1.578,4.196999999999999
259,2019-09-17,0.020166666666666663,0.01633333333333334,0.15683333333333335,0.18716666666666665,15.517833333333336,16.36916666666667,3.1365,2.6996666666666664,0.3450000000000001,1.906
260,2019-09-18,0.006333333333333333,0.0165,0.1225,0.186,15.845,17.445999999999998,2.207333333333333,1.5071666666666663,0.07800000000000001,1.643
261,2019-09-19,0.3721666666666667,0.4623333333333334,0.113,0.134,17.547166666666666,21.85,4.303,2.3040000000000003,0.6170000000000001,5.1949999999999985
262,2019-09-20,0.02783333333333333,0.043333333333333335,0.1713333333333333,0.231,14.558999999999996,15.264166666666668,4.293833333333333,3.9615,0.994,2.4130000000000003
263,2019-09-21,0.3428333333333333,0.43983333333333335,0.12383333333333335,0.14233333333333334,14.57,17.229333333333333,1.1235,1.4516666666666664,0.018000000000000002,5.2010000000000005
264,2019-09-22,0.5238333333333334,0.6278333333333334,0.0645,0.079,14.267166666666665,17.4005,3.108,4.484000000000001,0.868,6.269999999999999
265,2019-09-23,0.5045000000000001,0.6255000000000001,0.07050000000000001,0.08133333333333334,13.642333333333335,16.817166666666665,2.9599999999999995,4.821166666666667,1.05,6.232
266,2019-09-24,0.5188333333333334,0.6263333333333334,0.06750000000000002,0.081,16.164833333333334,19.20683333333333,1.9956666666666667,2.5735,0.16699999999999998,6.209999999999999
267,2019-09-25,0.508,0.6114999999999999,0.07083333333333335,0.08566666666666667,17.195333333333334,20.410666666666668,2.2036666666666664,2.5591666666666666,0.187,6.100999999999999
268,2019-09-26,0.4923333333333335,0.596,0.07616666666666666,0.09066666666666667,18.069000000000003,21.215666666666667,1.4190000000000005,1.641,0.032,5.994
269,2019-09-27,0.15083333333333332,0.17933333333333332,0.2,0.23316666666666666,16.39,17.471333333333334,2.4996666666666667,2.7716666666666665,0.249,3.834
270,2019-09-28,0.4978333333333334,0.5311666666666666,0.07783333333333332,0.11383333333333333,16.28316666666667,19.351833333333328,4.259833333333334,5.2923333333333344,1.629,5.8870000000000005
271,2019-09-29,0.4966666666666666,0.6026666666666668,0.07666666666666666,0.0905,18.341,21.376500000000004,2.4,2.6638333333333333,0.261,6.0280000000000005
272,2019-09-30,0.513,0.6093333333333333,0.07200000000000001,0.08833333333333332,19.826666666666668,24.25716666666667,4.248666666666666,4.1895,1.168,6.029
273,2019-10-01,0.5036666666666667,0.5496666666666666,0.07666666666666666,0.10833333333333332,21.48783333333333,26.56616666666667,4.048666666666667,3.3646666666666665,0.7370000000000002,5.7860000000000005
274,2019-10-02,0.19166666666666665,0.09416666666666668,0.19866666666666666,0.2418333333333333,23.000999999999998,24.553,3.0725,1.4713333333333332,0.22200000000000006,3.5189999999999997
275,2019-10-03,0.024,0.04066666666666666,0.18900000000000006,0.24850000000000005,17.96,18.491,3.1065,3.733,0.61,2.524
276,2019-10-04,0.011166666666666668,0.01,0.16266666666666668,0.17599999999999996,19.119166666666672,21.058666666666664,4.1735,2.6011666666666664,0.6590000000000001,1.761
277,2019-10-05,0.050666666666666665,0.09533333333333333,0.2055,0.2715,20.247333333333334,19.924000000000003,3.7548333333333326,4.020499999999998,0.9139999999999998,3.1239999999999997
278,2019-10-06,0.1435,0.02116666666666667,0.21966666666666668,0.1985,17.023333333333333,17.430999999999997,2.801166666666667,2.942833333333333,0.3320000000000001,2.924
279,2019-10-07,0.289,0.4171666666666667,0.15366666666666667,0.168,18.015166666666666,21.476,2.6465,2.2078333333333333,0.206,4.9689999999999985
280,2019-10-08,0.44483333333333336,0.4843333333333333,0.1025,0.1376666666666667,19.578666666666667,22.605166666666676,2.2025,2.6108333333333333,0.18,5.572
281,2019-10-09,0.4956666666666667,0.599,0.08166666666666668,0.09383333333333334,19.95,22.599833333333336,1.6435000000000002,2.32,0.129,6.017999999999999
282,2019-10-10,0.5008333333333334,0.5983333333333334,0.0805,0.09433333333333334,21.189,25.823166666666665,1.848,1.4916666666666665,0.069,5.957999999999998
283,2019-10-11,0.4848333333333333,0.5601666666666667,0.08633333333333333,0.10966666666666663,22.652666666666665,28.57916666666667,2.3203333333333336,1.8185,0.106,5.766000000000001
284,2019-10-12,0.4960000000000001,0.5581666666666667,0.08316666666666665,0.10866666666666663,23.85716666666666,28.591666666666665,0.86,1.9513333333333327,0.07600000000000001,5.772
285,2019-10-13,0.2066666666666667,0.04166666666666666,0.2035,0.2401666666666667,25.11283333333333,25.807666666666666,1.8023333333333336,2.932166666666667,0.48,3.3539999999999988
286,2019-10-14,0.02366666666666667,0.0315,0.203,0.2436666666666667,17.83,16.80316666666667,5.053999999999999,5.571333333333333,2.155,2.529
287,2019-10-15,0.012000000000000002,0.012666666666666666,0.17883333333333332,0.2085,15.8275,17.038,4.927833333333333,5.268666666666667,1.902,2.076
288,2019-10-16,0.0925,0.007166666666666668,0.2385,0.162,18.827666666666673,19.302166666666665,5.244833333333333,5.5825000000000005,2.2910000000000004,2.484
289,2019-10-17,0.0795,0.12850000000000006,0.23266666666666666,0.28200000000000003,20.266,22.352333333333334,5.8805000000000005,6.419,3.3,3.576
290,2019-10-18,0.43766666666666665,0.4366666666666667,0.11316666666666668,0.16333333333333336,21.996,24.26133333333333,3.559333333333333,3.2031666666666667,0.55,5.475000000000001
291,2019-10-19,0.4953333333333334,0.6093333333333334,0.08916666666666666,0.09516666666666666,17.617333333333335,19.457833333333326,4.2495,4.613833333333333,1.2409999999999999,6.1979999999999995
292,2019-10-20,0.12133333333333332,0.13733333333333336,0.23666666666666664,0.2845,16.181166666666666,18.309666666666672,1.947166666666667,2.645,0.16899999999999998,3.947000000000001
293,2019-10-21,0.028833333333333336,0.018333333333333337,0.21899999999999997,0.23133333333333336,16.18583333333333,17.06533333333333,4.618666666666666,4.045833333333333,1.136,2.5240000000000005
294,2019-10-22,0.3395,0.3256666666666666,0.15566666666666665,0.214,17.076666666666668,19.136666666666667,3.3336666666666672,3.298666666666667,0.4999999999999999,5.092
295,2019-10-23,0.5103333333333333,0.4018333333333333,0.09083333333333334,0.165,17.894499999999994,20.68233333333333,1.3386666666666671,2.7916666666666665,0.17,5.573000000000001
296,2019-10-24,0.4910000000000001,0.6081666666666667,0.092,0.09416666666666666,20.70383333333333,23.16666666666667,2.0846666666666667,3.1271666666666667,0.28600000000000003,6.079
297,2019-10-25,0.4951666666666667,0.575,0.09049999999999997,0.10633333333333332,20.090666666666664,21.76633333333333,0.9976666666666666,2.473666666666667,0.104,6.034999999999998
298,2019-10-26,0.53,0.6016666666666668,0.07783333333333332,0.09533333333333334,19.949666666666666,23.236166666666666,3.502,5.218166666666668,1.4409999999999998,6.169
299,2019-10-27,0.018166666666666668,0.009666666666666669,0.2058333333333333,0.198,21.49233333333333,22.14433333333333,3.9418333333333333,1.5089999999999997,0.4640000000000001,2.124000000000001
300,2019-10-28,0.31249999999999994,0.375,0.16699999999999998,0.19383333333333333,23.2015,27.30666666666667,1.703,1.2826666666666668,0.028999999999999998,4.918000000000001
301,2019-10-29,0.32316666666666666,0.3438333333333333,0.17133333333333334,0.19283333333333333,25.488166666666668,27.766333333333336,2.617666666666667,1.9216666666666664,0.20200000000000004,4.817
302,2019-10-30,0.16533333333333333,0.1395,0.2358333333333333,0.2848333333333333,22.81233333333333,25.33466666666667,3.2861666666666665,3.989333333333333,0.7150000000000001,4.053999999999999
303,2019-10-31,0.0185,0.12383333333333335,0.16316666666666668,0.2913333333333333,21.078166666666664,20.994833333333336,4.147333333333333,4.4995,1.168,2.9240000000000004
304,2019-11-01,0.245,0.3411666666666666,0.20083333333333334,0.2125,20.326833333333333,22.1015,5.269166666666667,5.967833333333332,2.5730000000000004,4.903999999999998
305,2019-11-02,0.2395,0.14300000000000002,0.20766666666666667,0.2705,22.686166666666665,25.92733333333333,3.9313333333333333,2.916833333333333,0.6470000000000001,4.187
306,2019-11-03,0.12266666666666665,0.10733333333333334,0.1835,0.2873333333333334,20.707833333333333,21.243000000000002,3.9003333333333337,2.7871666666666663,0.561,3.518
307,2019-11-04,0.02066666666666667,0.009833333333333336,0.17566666666666664,0.1995,20.167666666666666,21.789,3.8861666666666665,4.290666666666667,1.0629999999999995,2.0460000000000003
308,2019-11-05,0.06833333333333334,0.19166666666666665,0.18383333333333327,0.3463333333333333,21.58033333333334,22.36483333333333,3.887833333333333,5.097,1.445,3.997
309,2019-11-06,0.3675,0.7469999999999999,0.06683333333333334,0.099,18.295666666666666,21.3775,2.096833333333333,3.392666666666667,0.396,6.228999999999999
310,2019-11-07,0.006333333333333333,0.3501666666666667,0.1215,0.2796666666666667,18.935166666666664,22.56816666666667,3.0868333333333333,3.092166666666667,0.47600000000000003,3.818000000000001
311,2019-11-08,0.32,0.7115,0.08666666666666667,0.111,20.3145,23.816166666666664,1.9080000000000001,2.8036666666666665,0.243,5.946000000000001
312,2019-11-09,0.10316666666666667,0.07033333333333333,0.18933333333333333,0.32716666666666666,21.096833333333333,22.64766666666667,3.9933333333333336,4.023333333333333,1.011,3.572
313,2019-11-10,0.1195,0.28450000000000003,0.18083333333333326,0.3081666666666667,21.130166666666664,22.484666666666666,3.865,3.8605000000000014,0.8240000000000001,4.501
314,2019-11-11,0.19416666666666668,0.435,0.14933333333333335,0.2395,19.36983333333333,21.33033333333333,4.6305,5.780833333333334,2.1450000000000005,5.083
315,2019-11-12,0.302,0.5253333333333333,0.09933333333333333,0.1925,20.109333333333336,23.418833333333332,5.136,6.454999999999999,2.934,5.494999999999999
316,2019-11-13,0.10583333333333332,0.1165,0.1805,0.3173333333333333,21.25683333333333,23.7435,5.1178333333333335,4.821833333333333,1.783,3.572
317,2019-11-14,0.017833333333333333,0.39366666666666666,0.15983333333333333,0.2588333333333333,21.034,23.92083333333333,2.8063333333333333,3.466,0.5329999999999999,4.164999999999999
318,2019-11-15,0.2898333333333333,0.6326666666666667,0.105,0.14750000000000002,18.9535,21.704666666666665,4.376,4.668666666666666,1.325,5.767
319,2019-11-16,0.31166666666666665,0.7338333333333332,0.09183333333333332,0.1025,18.564333333333334,21.9245,1.6851666666666667,2.092833333333333,0.07,6.037999999999999
320,2019-11-17,0.3639999999999999,0.7246666666666667,0.06683333333333334,0.10300000000000001,18.3725,23.13083333333333,1.550166666666667,1.8006666666666666,0.057,6.096999999999999
321,2019-11-18,0.3575,0.7185,0.07,0.10549999999999997,19.3815,24.036666666666665,3.214166666666667,3.749333333333334,0.6709999999999999,6.039999999999999
322,2019-11-19,0.2793333333333334,0.7063333333333333,0.10933333333333334,0.11366666666666665,20.229166666666668,24.834,3.608333333333333,3.419666666666666,0.6669999999999999,5.816000000000002
323,2019-11-20,0.3475,0.6986666666666667,0.0745,0.1125,21.65583333333333,26.031500000000005,4.032333333333334,3.8191666666666655,0.9440000000000001,5.9079999999999995
324,2019-11-21,0.3365,0.6836666666666668,0.08016666666666666,0.1185,22.427166666666665,26.856666666666666,2.141666666666666,2.3158333333333334,0.23400000000000004,5.824
325,2019-11-22,0.13449999999999998,0.3466666666666667,0.16033333333333333,0.2741666666666667,23.384,27.69983333333333,1.0598333333333334,1.311333333333333,0.027000000000000003,4.367
326,2019-11-23,0.15150000000000002,0.34650000000000003,0.17500000000000002,0.2823333333333333,20.227500000000006,20.577833333333334,4.4860000000000015,4.713666666666667,1.3920000000000003,4.8260000000000005
327,2019-11-24,0.228,0.7091666666666665,0.129,0.113,18.20083333333333,20.987666666666666,2.910333333333333,3.818333333333333,0.617,5.797999999999999
328,2019-11-25,0.3605,0.7236666666666668,0.06799999999999999,0.10133333333333333,18.585666666666672,22.623500000000003,4.324166666666667,5.535833333333334,1.915,6.090999999999998
329,2019-11-26,0.32016666666666665,0.4228333333333334,0.09483333333333333,0.221,20.469333333333328,24.56233333333333,6.127166666666668,4.8610000000000015,2.3930000000000002,5.109
330,2019-11-27,0.02033333333333333,0.15333333333333335,0.17883333333333332,0.3598333333333333,21.4355,22.351,2.7448333333333337,4.648833333333333,0.943,3.678
331,2019-11-28,0.361,0.7306666666666666,0.06633333333333334,0.09783333333333333,18.3615,22.235166666666668,1.9853333333333327,1.9496666666666669,0.08700000000000001,6.1129999999999995
332,2019-11-29,0.3601666666666667,0.7093333333333334,0.06683333333333334,0.10566666666666663,18.6615,24.45966666666667,4.5425,4.133666666666668,1.203,6.009
