,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,idirect_aumento,idirect_aceleracao,idirect_media_movel_dia,idirect_media_movel_semana,idirect_crescimento,idiffuse_aumento,idiffuse_aceleracao,idiffuse_media_movel_dia,idiffuse_media_movel_semana,idiffuse_crescimento,temp_aumento,temp_aceleracao,temp_media_movel_dia,temp_media_movel_semana,temp_crescimento
4065,2019-06-19 06:00:00,0.0,0.0,0.0,18.183,0.0,0.0,0.10929166666666641,0.13457142857142848,0.0,0.0,0.0,0.05020833333333343,0.04677380952380951,0.0,-0.3030000000000008,-0.15600000000000236,20.267291666666644,20.750273809523808,-0.02
4066,2019-06-19 07:00:00,0.001,0.001,0.006999999999999999,17.477999999999998,0.001,0.001,0.10929166666666641,0.134345238095238,0.0,0.006999999999999999,0.006999999999999999,0.050166666666666755,0.046714285714285694,0.0,-0.7050000000000018,-0.402000000000001,20.249749999999977,20.75957738095238,-0.04
4067,2019-06-19 08:00:00,0.038,0.006,0.051,16.609,0.005,0.004,0.1089166666666664,0.13301190476190466,5.0,0.044,0.037,0.04950000000000009,0.046613095238095224,6.29,-0.8689999999999962,-0.16399999999999437,20.162624999999977,20.75540476190476,-0.05
4068,2019-06-19 09:00:00,0.09,0.013000000000000001,0.102,16.072,0.007000000000000001,0.002000000000000001,0.10420833333333307,0.13030357142857132,1.17,0.051,0.006999999999999999,0.04741666666666677,0.04672619047619046,1.0,-0.5370000000000026,0.33199999999999363,20.006374999999977,20.74020238095238,-0.03
4069,2019-06-19 10:00:00,0.142,0.023,0.149,15.979000000000001,0.009999999999999998,0.0029999999999999975,0.08866666666666641,0.12673809523809515,0.77,0.047,-0.003999999999999997,0.0470000000000001,0.04705357142857142,0.46,-0.0929999999999982,0.4440000000000044,19.788874999999976,20.71511309523809,-0.01
4070,2019-06-19 11:00:00,0.235,0.065,0.209,16.368,0.042,0.032,0.0670416666666664,0.12300595238095229,1.83,0.06,0.012999999999999998,0.04970833333333343,0.04766666666666665,0.4,0.38899999999999757,0.48199999999999577,19.542249999999978,20.684071428571425,0.02
4071,2019-06-19 12:00:00,0.424,0.273,0.223,17.035,0.20800000000000002,0.166,0.05324999999999974,0.12043452380952373,3.2,0.014000000000000012,-0.045999999999999985,0.052875000000000096,0.04833928571428571,0.07,0.6670000000000016,0.278000000000004,19.289791666666645,20.651071428571424,0.04
4072,2019-06-19 13:00:00,0.647,0.6709999999999999,0.12,17.743,0.3979999999999999,0.1899999999999999,0.05974999999999973,0.1203511904761904,1.46,-0.10300000000000001,-0.11700000000000002,0.05137500000000011,0.04844642857142856,-0.46,0.7079999999999984,0.04099999999999682,19.04683333333331,20.618494047619045,0.04
4073,2019-06-19 14:00:00,0.595,0.63,0.091,18.064,-0.040999999999999925,-0.43899999999999983,0.07483333333333306,0.1206904761904761,-0.06,-0.028999999999999998,0.07400000000000001,0.047958333333333436,0.04842261904761903,-0.24,0.3210000000000015,-0.3869999999999969,18.816583333333313,20.586184523809518,0.02
4074,2019-06-19 15:00:00,0.45399999999999996,0.46,0.076,17.934,-0.16999999999999998,-0.12900000000000006,0.0901666666666664,0.12113095238095231,-0.27,-0.015,0.013999999999999999,0.045458333333333434,0.048369047619047596,-0.16,-0.129999999999999,-0.4510000000000005,18.597374999999982,20.55373809523809,-0.01
4075,2019-06-19 16:00:00,0.233,0.21899999999999997,0.054000000000000006,17.225,-0.24100000000000005,-0.07100000000000006,0.09841666666666639,0.12148809523809517,-0.52,-0.021999999999999992,-0.006999999999999992,0.0452500000000001,0.048333333333333305,-0.29,-0.7089999999999996,-0.5790000000000006,18.38349999999998,20.521363095238087,-0.04
4076,2019-06-19 17:00:00,0.005,0.009000000000000001,0.006,15.880999999999998,-0.20999999999999996,0.031000000000000083,0.09874999999999973,0.12151190476190471,-0.96,-0.04800000000000001,-0.026000000000000016,0.04533333333333344,0.04833928571428568,-0.89,-1.344000000000003,-0.6350000000000033,18.167833333333313,20.48922023809523,-0.08
4077,2019-06-19 18:00:00,0.0,0.0,0.0,15.222999999999999,-0.009000000000000001,0.20099999999999996,0.09874999999999973,0.12151190476190471,-1.0,-0.006,0.04200000000000001,0.04533333333333344,0.04833928571428568,-1.0,-0.6579999999999995,0.6860000000000035,17.94899999999998,20.456440476190465,-0.04
4078,2019-06-19 19:00:00,0.0,0.0,0.0,14.877,0.0,0.009000000000000001,0.09874999999999973,0.12151190476190471,0.0,0.0,0.006,0.04533333333333344,0.04833928571428568,0.0,-0.3459999999999983,0.31200000000000117,17.72849999999998,20.423136904761893,-0.02
4079,2019-06-19 20:00:00,0.0,0.0,0.0,14.706,0.0,0.0,0.09874999999999973,0.12151190476190471,0.0,0.0,0.0,0.04533333333333344,0.04833928571428568,0.0,-0.17100000000000115,0.17499999999999716,17.514083333333314,20.390261904761896,-0.01
4080,2019-06-19 21:00:00,0.0,0.0,0.0,14.66,0.0,0.0,0.09874999999999973,0.12151190476190471,0.0,0.0,0.0,0.04533333333333344,0.04833928571428568,0.0,-0.045999999999999375,0.12500000000000178,17.30816666666665,20.35845238095237,-0.0
4081,2019-06-19 22:00:00,0.0,0.0,0.0,14.449000000000002,0.0,0.0,0.09874999999999973,0.12151190476190471,0.0,0.0,0.0,0.04533333333333344,0.04833928571428568,0.0,-0.21099999999999852,-0.16499999999999915,17.100749999999984,20.3267738095238,-0.01
4082,2019-06-19 23:00:00,0.0,0.0,0.0,14.173,0.0,0.0,0.09874999999999973,0.12151190476190471,0.0,0.0,0.0,0.04533333333333344,0.04833928571428568,0.0,-0.2760000000000016,-0.06500000000000306,16.887333333333316,20.29500595238094,-0.02
4083,2019-06-20 00:00:00,0.0,0.0,0.0,13.854000000000001,0.0,0.0,0.09874999999999973,0.12151190476190471,0.0,0.0,0.0,0.04533333333333344,0.04833928571428568,0.0,-0.31899999999999906,-0.042999999999997485,16.66649999999998,20.262422619047605,-0.02
4084,2019-06-20 01:00:00,0.0,0.0,0.0,13.54,0.0,0.0,0.09874999999999973,0.12151190476190471,0.0,0.0,0.0,0.04533333333333344,0.04833928571428568,0.0,-0.31400000000000183,0.004999999999997229,16.442374999999984,20.22869047619046,-0.02
4085,2019-06-20 02:00:00,0.0,0.0,0.0,13.245999999999999,0.0,0.0,0.09874999999999973,0.12151190476190471,0.0,0.0,0.0,0.04533333333333344,0.04833928571428568,0.0,-0.2940000000000005,0.02000000000000135,16.21304166666665,20.193863095238083,-0.02
4086,2019-06-20 03:00:00,0.0,0.0,0.0,12.965,0.0,0.0,0.09874999999999973,0.12151190476190471,0.0,0.0,0.0,0.04533333333333344,0.04833928571428568,0.0,-0.2809999999999988,0.013000000000001677,15.97429166666665,20.15773809523808,-0.02
4087,2019-06-20 04:00:00,0.0,0.0,0.0,12.665,0.0,0.0,0.09874999999999973,0.12151190476190471,0.0,0.0,0.0,0.04533333333333344,0.04833928571428568,0.0,-0.3000000000000007,-0.019000000000001904,15.725624999999985,20.120047619047607,-0.02
4088,2019-06-20 05:00:00,0.0,0.0,0.0,12.261,0.0,0.0,0.09874999999999973,0.12151190476190471,0.0,0.0,0.0,0.04533333333333344,0.04833928571428568,0.0,-0.4039999999999999,-0.1039999999999992,15.466249999999986,20.07991666666665,-0.03
4089,2019-06-20 06:00:00,0.0,0.0,0.0,11.935,0.0,0.0,0.09874999999999973,0.12151190476190471,0.0,0.0,0.0,0.04533333333333344,0.04833928571428568,0.0,-0.32599999999999874,0.07800000000000118,15.205916666666653,20.038047619047603,-0.03
4090,2019-06-20 07:00:00,0.032,0.034,0.015,11.849,0.034,0.034,0.10012499999999973,0.12162499999999994,0.0,0.015,0.015,0.04566666666666677,0.04832738095238093,0.0,-0.0860000000000003,0.23999999999999844,14.971374999999986,19.99563690476189,-0.01
