local_time,irradiance_direct,irradiance_diffuse,temperature
2019-03-30 06:00:00,0.004,0.011,19.546
2019-03-30 07:00:00,0.112,0.079,20.67
2019-03-30 08:00:00,0.311,0.116,22.145
2019-03-30 09:00:00,0.487,0.142,23.875
2019-03-30 10:00:00,0.627,0.16,25.481
2019-03-30 11:00:00,0.752,0.159,26.49
2019-03-30 12:00:00,0.792,0.158,26.96
2019-03-30 13:00:00,0.6679999999999999,0.179,26.93
2019-03-30 14:00:00,0.438,0.206,26.51
2019-03-30 15:00:00,0.244,0.197,25.936
2019-03-30 16:00:00,0.105,0.14400000000000002,25.273000000000003
2019-03-30 17:00:00,0.032,0.064,24.332
2019-03-30 18:00:00,0.0,0.001,23.119
2019-03-31 06:00:00,0.0,0.006,20.865
2019-03-31 07:00:00,0.004,0.056,21.449
2019-03-31 08:00:00,0.022,0.154,22.248
2019-03-31 09:00:00,0.037000000000000005,0.226,23.397
2019-03-31 10:00:00,0.033,0.253,24.208
2019-03-31 11:00:00,0.057,0.314,24.799
2019-03-31 12:00:00,0.076,0.336,25.197
2019-03-31 13:00:00,0.093,0.334,25.406
2019-03-31 14:00:00,0.076,0.289,25.342
2019-03-31 15:00:00,0.071,0.235,25.13
2019-03-31 16:00:00,0.054000000000000006,0.159,24.797
2019-03-31 17:00:00,0.015,0.064,24.23
2019-03-31 18:00:00,0.0,0.001,23.236
2019-04-01 06:00:00,0.003,0.009000000000000001,20.669
2019-04-01 07:00:00,0.105,0.076,21.839
2019-04-01 08:00:00,0.305,0.113,23.051
2019-04-01 09:00:00,0.516,0.127,24.232
2019-04-01 10:00:00,0.725,0.126,25.245
2019-04-01 11:00:00,0.845,0.126,25.947
2019-04-01 12:00:00,0.852,0.133,26.298
2019-04-01 13:00:00,0.805,0.13,26.344
2019-04-01 14:00:00,0.69,0.122,26.156
2019-04-01 15:00:00,0.471,0.122,25.747
2019-04-01 16:00:00,0.223,0.112,25.11
2019-04-01 17:00:00,0.044,0.059,24.255
2019-04-01 18:00:00,0.0,0.001,23.244
2019-04-02 06:00:00,0.003,0.009000000000000001,20.844
2019-04-02 07:00:00,0.119,0.07400000000000001,21.978
2019-04-02 08:00:00,0.332,0.108,23.485
2019-04-02 09:00:00,0.5529999999999999,0.122,25.127
2019-04-02 10:00:00,0.6829999999999999,0.14300000000000002,26.487
2019-04-02 11:00:00,0.7290000000000001,0.165,27.5
2019-04-02 12:00:00,0.723,0.17600000000000002,28.093000000000004
2019-04-02 13:00:00,0.7090000000000001,0.16699999999999998,28.182
2019-04-02 14:00:00,0.441,0.207,27.845
2019-04-02 15:00:00,0.127,0.214,27.225
2019-04-02 16:00:00,0.03,0.127,26.562
2019-04-02 17:00:00,0.01,0.05,25.624
2019-04-02 18:00:00,0.0,0.001,24.203000000000007
2019-04-03 06:00:00,0.003,0.008,21.64
2019-04-03 07:00:00,0.125,0.069,22.782
2019-04-03 08:00:00,0.355,0.096,24.417
2019-04-03 09:00:00,0.565,0.112,26.116
2019-04-03 10:00:00,0.7290000000000001,0.123,27.252
2019-04-03 11:00:00,0.8190000000000001,0.132,28.09
2019-04-03 12:00:00,0.8340000000000001,0.13699999999999998,28.743
2019-04-03 13:00:00,0.76,0.142,29.114
2019-04-03 14:00:00,0.623,0.14,29.276
2019-04-03 15:00:00,0.436,0.132,29.264
2019-04-03 16:00:00,0.206,0.115,28.968000000000004
2019-04-03 17:00:00,0.036000000000000004,0.057,27.811
2019-04-03 18:00:00,0.0,0.001,26.013
2019-04-04 06:00:00,0.001,0.006999999999999999,22.377
2019-04-04 07:00:00,0.046,0.08800000000000001,23.285
2019-04-04 08:00:00,0.097,0.171,24.452
2019-04-04 09:00:00,0.177,0.238,25.953000000000007
2019-04-04 10:00:00,0.371,0.256,27.211
2019-04-04 11:00:00,0.56,0.24,28.39
2019-04-04 12:00:00,0.463,0.277,29.187
2019-04-04 13:00:00,0.3720000000000001,0.29100000000000004,29.516
2019-04-04 14:00:00,0.131,0.29,29.105
2019-04-04 15:00:00,0.013,0.149,28.16
2019-04-04 16:00:00,0.003,0.071,26.991
2019-04-04 17:00:00,0.001,0.019,26.005
2019-04-04 18:00:00,0.0,0.0,25.395
2019-04-05 06:00:00,0.0,0.004,23.466
2019-04-05 07:00:00,0.005,0.056,23.603
2019-04-05 08:00:00,0.026,0.15,22.905
2019-04-05 09:00:00,0.061,0.237,21.433000000000003
2019-04-05 10:00:00,0.057,0.274,21.125
2019-04-05 11:00:00,0.068,0.307,21.411
2019-04-05 12:00:00,0.139,0.343,21.844
2019-04-05 13:00:00,0.281,0.316,22.424
2019-04-05 14:00:00,0.37,0.247,22.878
2019-04-05 15:00:00,0.252,0.212,22.983
2019-04-05 16:00:00,0.033,0.139,22.446
2019-04-05 17:00:00,0.002,0.027000000000000003,21.652
2019-04-05 18:00:00,0.0,0.0,20.957
2019-04-06 06:00:00,0.001,0.005,19.187
2019-04-06 07:00:00,0.029,0.081,20.074
2019-04-06 08:00:00,0.127,0.168,20.836
2019-04-06 09:00:00,0.264,0.222,21.484
2019-04-06 10:00:00,0.29,0.276,22.196
2019-04-06 11:00:00,0.28300000000000003,0.316,22.791
2019-04-06 12:00:00,0.226,0.337,23.013
2019-04-06 13:00:00,0.133,0.32299999999999995,22.895
2019-04-06 14:00:00,0.069,0.27,22.579
2019-04-06 15:00:00,0.025,0.18,22.094
2019-04-06 16:00:00,0.01,0.102,21.594
2019-04-06 17:00:00,0.003,0.034,21.073
2019-04-06 18:00:00,0.0,0.0,20.544
2019-04-07 06:00:00,0.0,0.003,19.081
2019-04-07 07:00:00,0.004,0.053,19.481
2019-04-07 08:00:00,0.009000000000000001,0.117,19.821
2019-04-07 09:00:00,0.015,0.179,20.098
2019-04-07 10:00:00,0.021,0.227,20.341
2019-04-07 11:00:00,0.029,0.27,20.591
2019-04-07 12:00:00,0.035,0.28800000000000003,20.768
2019-04-07 13:00:00,0.039,0.285,20.865
2019-04-07 14:00:00,0.033,0.249,20.84
2019-04-07 15:00:00,0.024,0.191,20.685
2019-04-07 16:00:00,0.012,0.116,20.392
2019-04-07 17:00:00,0.003,0.037000000000000005,19.979
2019-04-07 18:00:00,0.0,0.0,19.501
2019-04-08 06:00:00,0.001,0.005,18.251
2019-04-08 07:00:00,0.07400000000000001,0.07400000000000001,19.196
2019-04-08 08:00:00,0.253,0.123,19.968
2019-04-08 09:00:00,0.425,0.152,20.555
2019-04-08 10:00:00,0.593,0.161,21.291
2019-04-08 11:00:00,0.741,0.153,21.887
2019-04-08 12:00:00,0.804,0.145,22.194000000000006
2019-04-08 13:00:00,0.765,0.139,22.25
2019-04-08 14:00:00,0.6679999999999999,0.126,22.135
2019-04-08 15:00:00,0.476,0.118,21.825
2019-04-08 16:00:00,0.188,0.116,21.253
2019-04-08 17:00:00,0.02,0.048,20.414
2019-04-08 18:00:00,0.0,0.0,19.388
2019-04-09 06:00:00,0.002,0.005,16.543
2019-04-09 07:00:00,0.099,0.066,17.680999999999994
2019-04-09 08:00:00,0.316,0.099,19.416
2019-04-09 09:00:00,0.606,0.095,20.665
2019-04-09 10:00:00,0.7929999999999999,0.099,21.53
2019-04-09 11:00:00,0.895,0.104,22.177
2019-04-09 12:00:00,0.918,0.107,22.576
2019-04-09 13:00:00,0.866,0.105,22.754
2019-04-09 14:00:00,0.741,0.099,22.78
2019-04-09 15:00:00,0.55,0.09,22.612
2019-04-09 16:00:00,0.321,0.075,22.205
2019-04-09 17:00:00,0.085,0.043,21.287
2019-04-09 18:00:00,0.0,0.0,19.979
2019-04-10 06:00:00,0.002,0.005,18.212
2019-04-10 07:00:00,0.121,0.061,19.439
2019-04-10 08:00:00,0.368,0.084,20.896
2019-04-10 09:00:00,0.615,0.09,22.133000000000006
2019-04-10 10:00:00,0.8079999999999999,0.094,23.071
2019-04-10 11:00:00,0.904,0.101,23.767
2019-04-10 12:00:00,0.927,0.104,24.259
2019-04-10 13:00:00,0.867,0.103,24.558000000000003
2019-04-10 14:00:00,0.747,0.097,24.648000000000003
2019-04-10 15:00:00,0.555,0.087,24.483
2019-04-10 16:00:00,0.325,0.07200000000000001,23.979
2019-04-10 17:00:00,0.086,0.042,22.94
2019-04-10 18:00:00,0.0,0.0,21.639
2019-04-11 06:00:00,0.003,0.004,17.817
2019-04-11 07:00:00,0.154,0.053,18.899
2019-04-11 08:00:00,0.408,0.073,20.43
2019-04-11 09:00:00,0.631,0.085,22.48
2019-04-11 10:00:00,0.799,0.095,24.291
2019-04-11 11:00:00,0.897,0.102,25.468000000000004
2019-04-11 12:00:00,0.92,0.105,26.204
2019-04-11 13:00:00,0.861,0.105,26.595
2019-04-11 14:00:00,0.7170000000000001,0.103,26.74
2019-04-11 15:00:00,0.53,0.094,26.711
2019-04-11 16:00:00,0.289,0.081,26.393
2019-04-11 17:00:00,0.069,0.043,25.358
2019-04-11 18:00:00,0.0,0.0,23.907
2019-04-12 06:00:00,0.001,0.003,19.729
2019-04-12 07:00:00,0.034,0.071,20.384
2019-04-12 08:00:00,0.114,0.152,21.139
2019-04-12 09:00:00,0.231,0.207,21.948
2019-04-12 10:00:00,0.433,0.215,22.897
2019-04-12 11:00:00,0.607,0.201,23.718000000000004
2019-04-12 12:00:00,0.61,0.209,24.184
2019-04-12 13:00:00,0.545,0.213,24.334
2019-04-12 14:00:00,0.355,0.224,24.15
2019-04-12 15:00:00,0.16699999999999998,0.2,23.597
2019-04-12 16:00:00,0.07400000000000001,0.133,22.939
2019-04-12 17:00:00,0.014,0.043,22.016
2019-04-12 18:00:00,0.0,0.0,20.931
2019-04-13 06:00:00,0.0,0.003,19.881
2019-04-13 07:00:00,0.042,0.07,20.686
2019-04-13 08:00:00,0.168,0.142,21.773000000000003
2019-04-13 09:00:00,0.334,0.18,22.971
2019-04-13 10:00:00,0.438,0.211,24.107
2019-04-13 11:00:00,0.499,0.229,24.871
2019-04-13 12:00:00,0.547,0.228,25.326
2019-04-13 13:00:00,0.4320000000000001,0.243,25.364
2019-04-13 14:00:00,0.299,0.235,25.131
2019-04-13 15:00:00,0.193,0.193,24.714
2019-04-13 16:00:00,0.123,0.128,24.165
2019-04-13 17:00:00,0.025,0.045,23.334
2019-04-13 18:00:00,0.0,0.0,22.334
2019-04-14 06:00:00,0.001,0.003,21.428
2019-04-14 07:00:00,0.06,0.068,22.108
2019-04-14 08:00:00,0.238,0.122,23.342
2019-04-14 09:00:00,0.448,0.142,25.037
2019-04-14 10:00:00,0.609,0.155,26.25
2019-04-14 11:00:00,0.6629999999999999,0.175,27.142
2019-04-14 12:00:00,0.5820000000000001,0.208,27.648000000000003
2019-04-14 13:00:00,0.501,0.214,27.858
2019-04-14 14:00:00,0.462,0.18600000000000005,27.864
2019-04-14 15:00:00,0.302,0.16399999999999998,27.592
2019-04-14 16:00:00,0.123,0.123,27.081
2019-04-14 17:00:00,0.021,0.042,26.201
2019-04-14 18:00:00,0.0,0.0,24.996
2019-04-15 06:00:00,0.001,0.003,20.496
2019-04-15 07:00:00,0.106,0.061,21.3
2019-04-15 08:00:00,0.33,0.095,22.506
2019-04-15 09:00:00,0.534,0.114,23.926
2019-04-15 10:00:00,0.6729999999999999,0.132,24.772
2019-04-15 11:00:00,0.7240000000000001,0.151,25.024
2019-04-15 12:00:00,0.727,0.161,25.01
2019-04-15 13:00:00,0.621,0.174,24.824
2019-04-15 14:00:00,0.527,0.161,24.48
2019-04-15 15:00:00,0.345,0.149,23.952
2019-04-15 16:00:00,0.125,0.12,23.236
2019-04-15 17:00:00,0.015,0.038,22.31
2019-04-15 18:00:00,0.0,0.0,21.497
2019-04-16 06:00:00,0.0,0.001,21.064
2019-04-16 07:00:00,0.003,0.046,21.237
2019-04-16 08:00:00,0.005,0.095,21.548
2019-04-16 09:00:00,0.006,0.125,21.809
2019-04-16 10:00:00,0.006999999999999999,0.16,22.024
2019-04-16 11:00:00,0.006999999999999999,0.172,22.187
2019-04-16 12:00:00,0.008,0.182,22.268
2019-04-16 13:00:00,0.01,0.19,22.298
2019-04-16 14:00:00,0.011,0.17800000000000002,22.266
2019-04-16 15:00:00,0.011,0.155,22.034
2019-04-16 16:00:00,0.002,0.062,21.395
2019-04-16 17:00:00,0.001,0.014,20.536
2019-04-16 18:00:00,0.0,0.0,19.68
2019-04-17 06:00:00,0.0,0.001,18.032
2019-04-17 07:00:00,0.016,0.056,18.364
2019-04-17 08:00:00,0.073,0.14400000000000002,19.071
2019-04-17 09:00:00,0.183,0.207,19.945
2019-04-17 10:00:00,0.364,0.224,20.99
2019-04-17 11:00:00,0.575,0.199,22.001
2019-04-17 12:00:00,0.7440000000000001,0.161,22.818
2019-04-17 13:00:00,0.6709999999999999,0.162,23.155
2019-04-17 14:00:00,0.611,0.139,23.259
2019-04-17 15:00:00,0.443,0.123,23.112
2019-04-17 16:00:00,0.207,0.103,22.646
2019-04-17 17:00:00,0.036000000000000004,0.041,21.722
2019-04-17 18:00:00,0.0,0.0,20.595
2019-04-18 06:00:00,0.0,0.002,18.631
2019-04-18 07:00:00,0.073,0.06,19.089
2019-04-18 08:00:00,0.236,0.11,20.235
2019-04-18 09:00:00,0.569,0.1,21.33
2019-04-18 10:00:00,0.701,0.116,22.151
2019-04-18 11:00:00,0.758,0.134,22.741
2019-04-18 12:00:00,0.69,0.159,23.216
2019-04-18 13:00:00,0.705,0.141,23.529
2019-04-18 14:00:00,0.65,0.118,23.65
2019-04-18 15:00:00,0.477,0.104,23.522
2019-04-18 16:00:00,0.24,0.08800000000000001,23.09
2019-04-18 17:00:00,0.061,0.034,22.038
2019-04-18 18:00:00,0.0,0.0,20.722
2019-04-19 06:00:00,0.001,0.002,17.679000000000006
2019-04-19 07:00:00,0.131,0.051,18.533
2019-04-19 08:00:00,0.386,0.076,20.012
2019-04-19 09:00:00,0.606,0.09,21.837
2019-04-19 10:00:00,0.767,0.104,23.381
2019-04-19 11:00:00,0.688,0.163,24.271
2019-04-19 12:00:00,0.16399999999999998,0.281,24.313
2019-04-19 13:00:00,0.097,0.258,24.296
2019-04-19 14:00:00,0.338,0.212,24.554
2019-04-19 15:00:00,0.412,0.127,24.691
2019-04-19 16:00:00,0.199,0.1,24.429
2019-04-19 17:00:00,0.03,0.034,23.483
2019-04-19 18:00:00,0.0,0.0,22.4
2019-04-20 06:00:00,0.001,0.001,18.468
2019-04-20 07:00:00,0.114,0.05,19.485
2019-04-20 08:00:00,0.361,0.077,21.147
2019-04-20 09:00:00,0.5870000000000001,0.08800000000000001,22.964
2019-04-20 10:00:00,0.747,0.099,24.32
2019-04-20 11:00:00,0.8440000000000001,0.106,25.123
2019-04-20 12:00:00,0.893,0.103,25.609
2019-04-20 13:00:00,0.8390000000000001,0.101,25.879
2019-04-20 14:00:00,0.71,0.097,25.964
2019-04-20 15:00:00,0.516,0.08900000000000001,25.863000000000003
2019-04-20 16:00:00,0.275,0.076,25.515
2019-04-20 17:00:00,0.058,0.031,24.494
2019-04-20 18:00:00,0.0,0.0,23.95
2019-04-21 06:00:00,0.0,0.001,19.611
2019-04-21 07:00:00,0.006999999999999999,0.045,19.99
2019-04-21 08:00:00,0.033,0.135,20.727
2019-04-21 09:00:00,0.079,0.21600000000000005,21.276
2019-04-21 10:00:00,0.136,0.274,21.785
2019-04-21 11:00:00,0.235,0.302,22.447
2019-04-21 12:00:00,0.32299999999999995,0.298,22.961
2019-04-21 13:00:00,0.225,0.298,23.077
2019-04-21 14:00:00,0.091,0.259,22.837
2019-04-21 15:00:00,0.018000000000000002,0.151,22.348000000000006
2019-04-21 16:00:00,0.004,0.065,21.742
2019-04-21 17:00:00,0.001,0.014,21.034
2019-04-21 18:00:00,0.0,0.0,20.37
2019-04-22 06:00:00,0.0,0.001,17.25
2019-04-22 07:00:00,0.07400000000000001,0.056,17.796
2019-04-22 08:00:00,0.268,0.102,19.022
2019-04-22 09:00:00,0.434,0.131,19.685
2019-04-22 10:00:00,0.611,0.14,20.441
2019-04-22 11:00:00,0.68,0.153,21.06
2019-04-22 12:00:00,0.708,0.154,21.505
2019-04-22 13:00:00,0.72,0.138,21.799
2019-04-22 14:00:00,0.574,0.13699999999999998,21.797
2019-04-22 15:00:00,0.349,0.13699999999999998,21.496
2019-04-22 16:00:00,0.131,0.108,20.991
2019-04-22 17:00:00,0.024,0.031,20.073
2019-04-22 18:00:00,0.0,0.0,19.213
2019-04-23 06:00:00,0.0,0.001,18.004
2019-04-23 07:00:00,0.035,0.056,18.846
2019-04-23 08:00:00,0.145,0.13,20.263
2019-04-23 09:00:00,0.334,0.163,21.306
2019-04-23 10:00:00,0.55,0.163,22.21
2019-04-23 11:00:00,0.647,0.17,22.888
2019-04-23 12:00:00,0.5710000000000001,0.202,23.233
2019-04-23 13:00:00,0.381,0.237,23.273000000000003
2019-04-23 14:00:00,0.261,0.224,23.181
2019-04-23 15:00:00,0.193,0.177,22.972
2019-04-23 16:00:00,0.108,0.114,22.599
2019-04-23 17:00:00,0.022,0.031,21.852
2019-04-23 18:00:00,0.0,0.0,21.111
2019-04-24 06:00:00,0.0,0.001,19.403
2019-04-24 07:00:00,0.095,0.049,20.127
2019-04-24 08:00:00,0.324,0.083,21.451
2019-04-24 09:00:00,0.5539999999999999,0.095,22.987
2019-04-24 10:00:00,0.7290000000000001,0.102,24.367
2019-04-24 11:00:00,0.835,0.107,25.349
2019-04-24 12:00:00,0.858,0.11,25.941
2019-04-24 13:00:00,0.789,0.112,26.157
2019-04-24 14:00:00,0.6409999999999999,0.113,26.016
2019-04-24 15:00:00,0.398,0.116,25.546
2019-04-24 16:00:00,0.229,0.085,24.908
2019-04-24 17:00:00,0.048,0.028,23.743
2019-04-24 18:00:00,0.0,0.0,22.48
2019-04-25 06:00:00,0.0,0.001,21.178
2019-04-25 07:00:00,0.026,0.054000000000000006,21.768
2019-04-25 08:00:00,0.08199999999999999,0.138,22.593000000000004
2019-04-25 09:00:00,0.08,0.2,23.06
2019-04-25 10:00:00,0.076,0.241,23.39
2019-04-25 11:00:00,0.135,0.287,23.837
2019-04-25 12:00:00,0.231,0.293,24.284
2019-04-25 13:00:00,0.321,0.259,24.538
2019-04-25 14:00:00,0.353,0.211,24.564
2019-04-25 15:00:00,0.213,0.17600000000000002,24.251
2019-04-25 16:00:00,0.103,0.115,23.72
2019-04-25 17:00:00,0.02,0.03,22.997
2019-04-25 18:00:00,0.0,0.0,22.376
2019-04-26 06:00:00,0.0,0.0,21.705
2019-04-26 07:00:00,0.006,0.042,21.848000000000006
2019-04-26 08:00:00,0.017,0.114,22.229
2019-04-26 09:00:00,0.026,0.17600000000000002,22.672
2019-04-26 10:00:00,0.031,0.218,23.048
2019-04-26 11:00:00,0.081,0.295,23.487
2019-04-26 12:00:00,0.098,0.309,23.888
2019-04-26 13:00:00,0.063,0.275,23.994
2019-04-26 14:00:00,0.04,0.225,23.906
2019-04-26 15:00:00,0.02,0.154,23.739
2019-04-26 16:00:00,0.006999999999999999,0.075,23.477
2019-04-26 17:00:00,0.001,0.015,23.135
2019-04-26 18:00:00,0.0,0.0,22.828000000000007
2019-04-27 06:00:00,0.0,0.0,22.12
2019-04-27 07:00:00,0.001,0.015,22.101
2019-04-27 08:00:00,0.003,0.062,22.383000000000006
2019-04-27 09:00:00,0.005,0.104,22.591
2019-04-27 10:00:00,0.008,0.152,22.887
2019-04-27 11:00:00,0.022,0.226,23.365
2019-04-27 12:00:00,0.09,0.312,24.079
2019-04-27 13:00:00,0.221,0.313,24.717
2019-04-27 14:00:00,0.064,0.253,24.588
2019-04-27 15:00:00,0.005,0.095,24.022
2019-04-27 16:00:00,0.002,0.043,23.513
2019-04-27 17:00:00,0.0,0.009000000000000001,22.978
2019-04-27 18:00:00,0.0,0.0,22.578000000000007
2019-04-28 06:00:00,0.0,0.0,19.043
2019-04-28 07:00:00,0.002,0.029,18.922
2019-04-28 08:00:00,0.01,0.103,19.112
2019-04-28 09:00:00,0.008,0.125,19.261
2019-04-28 10:00:00,0.012,0.16899999999999998,19.399
2019-04-28 11:00:00,0.036000000000000004,0.261,19.871
2019-04-28 12:00:00,0.022,0.233,20.232
2019-04-28 13:00:00,0.01,0.175,20.398
2019-04-28 14:00:00,0.01,0.156,20.599
2019-04-28 15:00:00,0.01,0.128,20.726
2019-04-28 16:00:00,0.009000000000000001,0.084,20.68
2019-04-28 17:00:00,0.004,0.022,20.151
2019-04-28 18:00:00,0.0,0.0,19.498
2019-04-29 06:00:00,0.0,0.0,16.094
2019-04-29 07:00:00,0.08199999999999999,0.045,16.686
2019-04-29 08:00:00,0.269,0.08900000000000001,18.034
2019-04-29 09:00:00,0.532,0.095,19.027
2019-04-29 10:00:00,0.7170000000000001,0.099,19.981
2019-04-29 11:00:00,0.8540000000000001,0.096,20.769
2019-04-29 12:00:00,0.916,0.091,21.333
2019-04-29 13:00:00,0.873,0.087,21.724
2019-04-29 14:00:00,0.75,0.081,21.904
2019-04-29 15:00:00,0.562,0.07200000000000001,21.837
2019-04-29 16:00:00,0.312,0.061,21.44
2019-04-29 17:00:00,0.053,0.022,20.335
2019-04-29 18:00:00,0.0,0.0,19.068
2019-04-30 06:00:00,0.0,0.0,15.364
2019-04-30 07:00:00,0.135,0.037000000000000005,15.561
2019-04-30 08:00:00,0.4,0.059,17.026
2019-04-30 09:00:00,0.626,0.071,18.688
2019-04-30 10:00:00,0.794,0.081,20.371
2019-04-30 11:00:00,0.895,0.087,21.346
2019-04-30 12:00:00,0.917,0.08900000000000001,21.774
2019-04-30 13:00:00,0.865,0.08800000000000001,21.901
2019-04-30 14:00:00,0.741,0.08199999999999999,21.779
2019-04-30 15:00:00,0.539,0.078,21.445
2019-04-30 16:00:00,0.2,0.083,20.802
2019-04-30 17:00:00,0.014,0.021,19.478
2019-04-30 18:00:00,0.0,0.0,18.585
2019-05-01 06:00:00,0.0,0.0,18.436
2019-05-01 07:00:00,0.006999999999999999,0.034,18.751
2019-05-01 08:00:00,0.036000000000000004,0.115,19.786
2019-05-01 09:00:00,0.18,0.191,20.425
2019-05-01 10:00:00,0.348,0.214,21.099
2019-05-01 11:00:00,0.338,0.246,21.601
2019-05-01 12:00:00,0.407,0.239,21.985
2019-05-01 13:00:00,0.506,0.198,22.223000000000006
2019-05-01 14:00:00,0.468,0.16699999999999998,22.253
2019-05-01 15:00:00,0.29,0.149,22.01
2019-05-01 16:00:00,0.124,0.103,21.525
2019-05-01 17:00:00,0.019,0.024,20.526
2019-05-01 18:00:00,0.0,0.0,19.584
2019-05-02 06:00:00,0.0,0.0,16.713
2019-05-02 07:00:00,0.108,0.039,17.182000000000002
2019-05-02 08:00:00,0.348,0.069,18.716
2019-05-02 09:00:00,0.594,0.078,20.392
2019-05-02 10:00:00,0.77,0.085,21.801
2019-05-02 11:00:00,0.865,0.093,22.716
2019-05-02 12:00:00,0.7879999999999999,0.12,23.237
2019-05-02 13:00:00,0.535,0.163,23.421
2019-05-02 14:00:00,0.627,0.11,23.54
2019-05-02 15:00:00,0.512,0.08199999999999999,23.447
2019-05-02 16:00:00,0.285,0.065,22.991
2019-05-02 17:00:00,0.047,0.02,21.596
2019-05-02 18:00:00,0.0,0.0,20.03
2019-05-03 06:00:00,0.0,0.0,18.582
2019-05-03 07:00:00,0.075,0.043,19.277
2019-05-03 08:00:00,0.301,0.083,20.719
2019-05-03 09:00:00,0.527,0.097,22.319000000000006
2019-05-03 10:00:00,0.677,0.112,23.968000000000004
2019-05-03 11:00:00,0.693,0.14,25.186
2019-05-03 12:00:00,0.5539999999999999,0.18600000000000005,25.618
2019-05-03 13:00:00,0.387,0.21,25.78
2019-05-03 14:00:00,0.466,0.156,26.159
2019-05-03 15:00:00,0.407,0.113,26.325
2019-05-03 16:00:00,0.154,0.092,25.796
2019-05-03 17:00:00,0.012,0.019,24.54
2019-05-03 18:00:00,0.0,0.0,23.24
2019-05-04 06:00:00,0.0,0.0,21.588
2019-05-04 07:00:00,0.004,0.031,21.772
2019-05-04 08:00:00,0.01,0.091,22.361
2019-05-04 09:00:00,0.019,0.155,22.696
2019-05-04 10:00:00,0.051,0.237,23.234
2019-05-04 11:00:00,0.083,0.28600000000000003,23.986
2019-05-04 12:00:00,0.058,0.276,24.559
2019-05-04 13:00:00,0.031,0.23,24.752
2019-05-04 14:00:00,0.018000000000000002,0.17800000000000002,24.641
2019-05-04 15:00:00,0.009000000000000001,0.116,24.279
2019-05-04 16:00:00,0.003,0.055,23.755
2019-05-04 17:00:00,0.001,0.009000000000000001,23.164
2019-05-04 18:00:00,0.0,0.0,22.785
2019-05-05 06:00:00,0.0,0.0,21.771
2019-05-05 07:00:00,0.008,0.036000000000000004,21.977
2019-05-05 08:00:00,0.049,0.127,22.659
2019-05-05 09:00:00,0.115,0.203,23.448
2019-05-05 10:00:00,0.189,0.256,24.423
2019-05-05 11:00:00,0.185,0.29,25.239
2019-05-05 12:00:00,0.134,0.3,25.614
2019-05-05 13:00:00,0.05,0.251,25.597
2019-05-05 14:00:00,0.01,0.14400000000000002,25.347
2019-05-05 15:00:00,0.003,0.07200000000000001,24.968000000000004
2019-05-05 16:00:00,0.001,0.03,24.44
2019-05-05 17:00:00,0.0,0.005,23.865
2019-05-05 18:00:00,0.0,0.0,23.408
2019-05-06 06:00:00,0.0,0.0,22.178
2019-05-06 07:00:00,0.001,0.017,22.245
2019-05-06 08:00:00,0.006,0.075,22.477
2019-05-06 09:00:00,0.054000000000000006,0.193,22.855
2019-05-06 10:00:00,0.073,0.246,23.088
2019-05-06 11:00:00,0.038,0.236,23.058000000000003
2019-05-06 12:00:00,0.038,0.247,22.83
2019-05-06 13:00:00,0.023,0.203,22.251
2019-05-06 14:00:00,0.046,0.215,21.911
2019-05-06 15:00:00,0.091,0.185,21.722
2019-05-06 16:00:00,0.058,0.108,21.245
2019-05-06 17:00:00,0.004,0.017,20.442
2019-05-06 18:00:00,0.0,0.0,19.856
2019-05-07 06:00:00,0.0,0.0,17.409000000000002
2019-05-07 07:00:00,0.041,0.039,17.666
2019-05-07 08:00:00,0.224,0.094,18.552
2019-05-07 09:00:00,0.439,0.112,19.193
2019-05-07 10:00:00,0.701,0.1,19.838
2019-05-07 11:00:00,0.8270000000000001,0.099,20.418
2019-05-07 12:00:00,0.87,0.097,20.772
2019-05-07 13:00:00,0.818,0.096,20.846
2019-05-07 14:00:00,0.67,0.095,20.703000000000007
2019-05-07 15:00:00,0.498,0.084,20.386
2019-05-07 16:00:00,0.191,0.079,19.794
2019-05-07 17:00:00,0.022,0.018000000000000002,18.66
2019-05-07 18:00:00,0.0,0.0,17.764
2019-05-08 06:00:00,0.0,0.0,16.87
2019-05-08 07:00:00,0.025,0.039,17.256
2019-05-08 08:00:00,0.18,0.11,18.728
2019-05-08 09:00:00,0.338,0.14800000000000002,19.653
2019-05-08 10:00:00,0.485,0.168,20.456
2019-05-08 11:00:00,0.52,0.196,21.011
2019-05-08 12:00:00,0.287,0.265,21.207
2019-05-08 13:00:00,0.054000000000000006,0.221,21.048
2019-05-08 14:00:00,0.12,0.225,21.119
2019-05-08 15:00:00,0.17800000000000002,0.16899999999999998,20.995
2019-05-08 16:00:00,0.045,0.094,20.568
2019-05-08 17:00:00,0.003,0.012,19.956
2019-05-08 18:00:00,0.0,0.0,19.635
2019-05-09 06:00:00,0.0,0.0,19.168
2019-05-09 07:00:00,0.03,0.039,19.423
2019-05-09 08:00:00,0.112,0.118,20.302
2019-05-09 09:00:00,0.16,0.181,21.208
2019-05-09 10:00:00,0.279,0.214,22.067
2019-05-09 11:00:00,0.632,0.165,22.906
2019-05-09 12:00:00,0.653,0.16699999999999998,23.496
2019-05-09 13:00:00,0.42,0.212,23.706
2019-05-09 14:00:00,0.192,0.221,23.58
2019-05-09 15:00:00,0.051,0.156,23.106
2019-05-09 16:00:00,0.016,0.077,22.482
