,data,idr_manha,idr_tarde,idf_manha,idf_tarde,tmp_manha,tmp_tarde
119,2019-04-30,0.47500000000000003,0.546,0.055833333333333325,0.07350000000000001,18.05933333333333,21.196499999999997
120,2019-05-01,0.1515,0.3023333333333333,0.13333333333333333,0.14666666666666667,20.016333333333332,21.75366666666667
121,2019-05-02,0.44749999999999995,0.4656666666666667,0.060666666666666674,0.09333333333333334,19.586666666666666,23.038666666666668
122,2019-05-03,0.37883333333333336,0.33,0.07916666666666666,0.12933333333333333,21.67516666666667,25.703
123,2019-05-04,0.02783333333333333,0.02,0.13333333333333333,0.14400000000000002,22.606166666666667,24.191666666666663
124,2019-05-05,0.09100000000000001,0.033,0.152,0.13366666666666666,23.25283333333333,24.971833333333333
125,2019-05-06,0.02866666666666667,0.043333333333333335,0.12783333333333333,0.1625,22.650166666666667,21.733499999999996
126,2019-05-07,0.37199999999999994,0.5115,0.074,0.07816666666666668,18.846,20.193499999999997
127,2019-05-08,0.258,0.1145,0.11016666666666668,0.1643333333333333,18.99566666666667,20.8155
128,2019-05-09,0.2021666666666667,0.22216666666666662,0.11950000000000001,0.14016666666666666,20.845666666666663,23.039166666666663
129,2019-05-10,0.005,0.010833333333333335,0.08383333333333332,0.12666666666666668,20.749499999999998,22.089499999999997
130,2019-05-11,0.0055000000000000005,0.0028333333333333335,0.08966666666666667,0.08016666666666666,18.977333333333334,18.891166666666667
131,2019-05-12,0.08683333333333332,0.283,0.11833333333333333,0.13483333333333333,17.474333333333334,19.485333333333333
132,2019-05-13,0.005,0.0645,0.07616666666666667,0.169,19.418833333333332,21.344666666666665
133,2019-05-14,0.06983333333333334,0.23183333333333334,0.13,0.149,17.889333333333337,18.610333333333333
134,2019-05-15,0.139,0.24883333333333332,0.12166666666666666,0.1401666666666667,18.404333333333337,20.13566666666667
135,2019-05-16,0.252,0.4378333333333333,0.09416666666666668,0.08949999999999998,18.855666666666664,20.13383333333333
136,2019-05-17,0.3888333333333333,0.4653333333333333,0.062,0.07866666666666668,18.818166666666666,20.8045
137,2019-05-18,0.3551666666666667,0.4098333333333333,0.07016666666666667,0.09233333333333332,20.155666666666665,22.120166666666666
